query_id,query_text,rank,document_id,document_title,score,relevant
103,is the information on the buckling of sandwich sphere available .,10,251,"a collection of longitudinal stability derivatives
of wings at supersonic speeds .",8.973365721661986,False
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",1,762,"allowable axial loads and bending moments for inelastic structures
under nonuniform temperature distribution .",23.730193144948977,False
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",2,1024,note on creep buckling of columns .,16.859389321482112,False
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",3,837,"inelastic behaviour of structures subjected to cyclic
thermal and mechanical stressing conditions .",16.146261529533838,True
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",4,644,"a study of the cantilever square plate subjected to
a uniform loading .",15.195166011643085,False
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",5,462,photo-thermoelasticity .,14.60682800840828,False
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",6,825,inelastic instability and incremental theories of plasticity .,14.339503494947236,False
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",7,1055,non-linear bending and buckling of circular plates .,13.469922043480858,False
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",8,821,inelastic column theory .,13.131807327570911,False
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",9,29,"a simple model study of transient temperature and thermal
stress distribution due to aerodynamic heating .",13.03492398831687,False
104,"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .",10,744,"lower buckling load in the non-linear buckling theory
of thin shells .",12.917202114053755,False
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",1,848,"the effect of an internal compressible fluid column
on the breathing vibrations of a thin pressurised cylindrical
shell .",41.757124054583635,True
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",2,764,"breathing vibrations of a circular shell with an internal
liquid .",38.742992416428145,False
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",3,847,"experimental study of the vibrations of a circular
cylindrical shell .",22.869485241957467,True
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",4,953,"vibrations of infinitely long cylindrical shells under
initial stress .",17.492228975274706,False
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",5,1126,"an engineer's conceptual approach to the buckling of
cylindrical shell (axial loading) .",13.577367337374955,False
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",6,763,"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.",12.414445252241158,False
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",7,739,"the buckling of thin cylindrical shells under axial
compression .",12.148307571464201,False
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",8,846,"on the vibration of thin cylindrical shells under internal
pressure .",12.10876237386026,True
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",9,1037,"on transverse vibrations of thin, shallow elastic shells .",11.846063968144765,False
105,"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .",10,1172,"elastic stability of circular cylindrical shells stabilized
by a soft elastic core .",11.689051024640591,False
106,experimental techniques in shell vibration .,1,764,"breathing vibrations of a circular shell with an internal
liquid .",9.88362403373029,False
106,experimental techniques in shell vibration .,2,42,"the gyroscopic effect of a rigid rotating propeller
on engine and wing vibration modes .",9.787632598735064,False
106,experimental techniques in shell vibration .,3,552,chemical kinetics of high temperature air .,8.385059698258706,False
106,experimental techniques in shell vibration .,4,847,"experimental study of the vibrations of a circular
cylindrical shell .",8.06029969341178,True
106,experimental techniques in shell vibration .,5,844,"flexural vibrations of the walls of thin cylindrical
shells having freely supported ends .",7.860361765112007,True
106,experimental techniques in shell vibration .,6,878,"experimental model techniques and equipment for flutter
investigations .",7.839469890467788,False
106,experimental techniques in shell vibration .,7,846,"on the vibration of thin cylindrical shells under internal
pressure .",7.777690427770192,True
106,experimental techniques in shell vibration .,8,908,random vibration .,7.399057149747096,False
106,experimental techniques in shell vibration .,9,1392,"the solution of small displacement, stability or vibration
problems concerning a flat rectangular panel when the
edges are either clamped or simply supported .",7.206949651561079,False
106,experimental techniques in shell vibration .,10,740,"the behaviour of a cylindrical shell under axial compression
when the buckling load has been exceeded .",7.085501120898119,False
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",1,640,the design of structures to resist jet noise fatigue .,31.41462559417706,False
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",2,725,"the response of a typical aircraft structure to jet
noise .",24.570840467874945,True
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",3,909,the effect of jet noise on aircraft structures .,19.491716104996236,True
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",4,883,correlated fatigue data for aircraft structural joints .,18.575989630332757,False
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",5,29,"a simple model study of transient temperature and thermal
stress distribution due to aerodynamic heating .",18.011170338046824,False
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",6,911,"experimental study of the random vibrations of an aircraft
structure excited by jet noise .",17.57218089949127,True
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",7,658,"review of panel flutter and effects of aerodynamic noise
part i..  panel flutter .",17.399547731541663,False
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",8,724,structural acoustic proof testing .,15.755471386152417,False
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",9,220,"a general purpose analogue correlator for the analysis of
random noise signals .",15.506322899907193,False
107,"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .",10,345,"the interaction of shock waves with boundary layer
on a flat surface .",15.48554156101934,False
108,what data is there on the fatigue of structures under acoustic loading .,1,75,studies of structural failure due to acoustic loading .,26.01462558571619,True
108,what data is there on the fatigue of structures under acoustic loading .,2,720,"a note on the use of sandwich structures in severe acoustic
environments .",19.923570830195587,True
108,what data is there on the fatigue of structures under acoustic loading .,3,727,"a study of the acoustic fatigue characteristics of
some flat and curved aluminium panels exposed to random
and discrete noise .",16.778850042488223,True
108,what data is there on the fatigue of structures under acoustic loading .,4,724,structural acoustic proof testing .,16.48595519635266,True
108,what data is there on the fatigue of structures under acoustic loading .,5,884,the estimation of fatigue damage on structural elements .,13.687334984640414,False
108,what data is there on the fatigue of structures under acoustic loading .,6,881,cumulative damage in fatigue .,12.990881255588029,False
108,what data is there on the fatigue of structures under acoustic loading .,7,640,the design of structures to resist jet noise fatigue .,12.990773146250792,False
108,what data is there on the fatigue of structures under acoustic loading .,8,909,the effect of jet noise on aircraft structures .,12.576405959400741,True
108,what data is there on the fatigue of structures under acoustic loading .,9,726,on structural fatigue under random loading .,12.355475216706335,True
108,what data is there on the fatigue of structures under acoustic loading .,10,723,"on the fatigue failure of structures due to vibrations excited
by random pressure fields .",11.85836900084271,True
109,panels subjected to aerodynamic heating .,1,51,"theory of aircraft structural models subjected to aerodynamic
heating and external loads .",13.723022339389065,False
109,panels subjected to aerodynamic heating .,2,711,"an investigation at subsonic speeds of aerodynamic characteristics at
angles of attack from -dash 4degrees to 100degrees of a delta-wing
reentry configuration having folding wingtip panels .",13.044365470396889,False
109,panels subjected to aerodynamic heating .,3,1008,free-flight measurements of the static and dynamic .,12.922798455267941,False
109,panels subjected to aerodynamic heating .,4,859,"flutter of aerodynamically heated aluminium-alloy and
stainless steel panels with length-width ratio of 10
at mach 3. 0.",12.710734937510654,False
109,panels subjected to aerodynamic heating .,5,5,"one-dimensional transient heat conduction into a double-layer
slab subjected to a linear heat input for a small time
internal .",12.217258581550091,False
109,panels subjected to aerodynamic heating .,6,391,"flutter of rectangular simply supported panels at high
supersonic speeds .",12.017385070116473,False
109,panels subjected to aerodynamic heating .,7,982,"the temperature history in a thick skin subjected to laminar heating
during entry into the atmosphere .",11.488927539324772,False
109,panels subjected to aerodynamic heating .,8,627,flutter analysis of circular panels .,11.36286051919655,False
109,panels subjected to aerodynamic heating .,9,31,thermal buckling of supersonic wing panels .,11.197022786553234,False
109,panels subjected to aerodynamic heating .,10,29,"a simple model study of transient temperature and thermal
stress distribution due to aerodynamic heating .",9.650527039385052,False
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",1,495,"on similar solutions for strong blast waves and their
application to steady hypersonic flow .",29.282437477890856,False
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",2,654,"on the propagation and structure of the blast wave .
 part 1.",18.133257401883952,True
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",3,1327,on the propagation and structure of the blast wave .,15.490542423197663,False
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",4,110,dynamics of a dissociating gas .,15.106643164839358,False
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",5,72,"boundary layer behind shock or thin expansion wave
moving into stationary fluid .",14.103059122609935,False
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",6,1238,"the newtonian approximation in magnetic hypersonic
stagnation-point flow .",13.51649253186061,False
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",7,262,the formation of a blast wave by a very intense explosion .,13.464272047587853,True
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",8,273,flow past slender blunt bodies - a review and extension .,13.324374733967575,False
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",9,1356,"secondary flow fields embedded in hypersonic shock
layers .",12.982615561844515,False
11,"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .",10,667,"hypersonic shock layer theory of the stagnation region at low reynolds
number .",12.81860991996026,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",1,1117,"stability of orthotropic cylindrical shells under combined
loading .",17.559136113155873,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",2,1387,"the buckling of a square panel under shear, when one
pair of opposite edges is clamped and the other pair
is simply supported .",15.53462663234465,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",3,245,the ground effect on the jet flap in two dimensions .,14.960996813511375,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",4,1131,"the effect of axial constraint on the instability of
thin conical shells under external pressure .",13.382782778997438,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",5,1071,"stability of thin torispherical shells under uniform
internal pressure .",13.219391268143148,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",6,1020,note on creep buckling of columns .,13.000120129669789,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",7,742,"post-buckling behaviour of axially compressed circular
cylinder shells .",12.837049608173501,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",8,685,"aerodynamic effects of some configuration variables
on the aeroelastic characteristics of lifting surfaces
at mach numbers from 0. 7 to 6. 86 .",12.811872005817087,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",9,642,"the buckling strength of a uniform circular cylinder
loaded in axial compression .",12.655132422045227,False
110,"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .",10,889,"a simplified method of elastic stability analysis for
thin cylindrical shells .",12.494713625950894,False
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",1,894,"flutter of a two dimensional simply supported buckled
panel with elastic restraint against edge displacement .",27.21310276374593,False
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",2,390,some panel-flutter studies using piston theory .,18.574154282488596,False
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",3,1008,free-flight measurements of the static and dynamic .,15.751281944034385,False
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",4,766,"experimental investigation at mach number of 3. 0 of
effects of thermal stress and buckling on flutter characteristics
of flat single-bay panels of length-width ratio 0. 96 .",14.85634193302838,False
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",5,857,"experimental studies of flutter of buckled rectangular
panels at mach numbers from 1. 2 to 3. 0 including
effects of pressure differential and of panel
width-length ratio .",14.744899596523162,False
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",6,858,"experimental investigation at mach numbers 3. 0 of
the effects of thermal stress and buckling on the flutter
of four-bay aluminium alloy panels with length-width
ratios of 10 .",14.61108656650616,False
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",7,658,"review of panel flutter and effects of aerodynamic noise
part i..  panel flutter .",14.364245415487867,True
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",8,627,flutter analysis of circular panels .,14.223146007097132,True
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",9,856,"some experimental studies of panel flutter at mach
1 .3.",14.093607442472514,False
111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",10,859,"flutter of aerodynamically heated aluminium-alloy and
stainless steel panels with length-width ratio of 10
at mach 3. 0.",13.59290893790494,False
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",1,641,"reduction of the clamped plate to two membrane problems
with an application to uniformly loaded sectors .",47.38118602851811,False
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",2,730,on the bending of a clamped plate .,32.19032903068146,True
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",3,734,"the bending of uniformly loaded clamped plate in the
form of a circular sector .",23.072420543249883,False
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",4,422,"bending of a square plate with two adjacent edges free
and the others clamped or simply supported .",22.952039029398968,False
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",5,733,the bending of a sectorial plate .,21.04037227337928,False
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",6,736,the bending of a wedge shaped plate .,20.378293891767413,False
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",7,735,"the bending of uniformly loaded sectorial plates with
clamped edges .",19.828280152372407,False
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",8,700,two and three-dimensional unsteady lift problems in high speed flight .,19.142258901548654,False
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",9,731,"upper and lower bounds for the solution of the first
biharmonic boundary value problem .",17.882205628353525,True
112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",10,854,"boundary-value problems of the thin-walled circular
cylinder .",17.740809299295687,False
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",1,748,"subsonic aerodynamic flutter derivatives for wings and control surfaces,
 /compressible and incompressible flow/ .",19.11355254589865,True
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",2,704,"a systematic kernel function procedure for determining aerodynamic
forces on oscillating or steady finite wings at subsonic speeds .",17.47653509180159,False
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",3,685,"aerodynamic effects of some configuration variables
on the aeroelastic characteristics of lifting surfaces
at mach numbers from 0. 7 to 6. 86 .",15.72776666967604,False
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",4,708,"aerodynamic characteristics of two winged reentry vehicles at supersonic
 and hypersonic speeds .",15.287100186245535,False
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",5,815,"investigation of several blunt bodies to determine
trans- onic aerodynamic characteristics including effects
of spinning and of extendible afterbody flaps and some
measurements of unsteady base pressures .",15.217881503977097,False
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",6,1272,"oscillatory aerodynamic coefficients for a unified
supersonic hypersonic strip theory .",14.146460175530429,False
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",7,265,"some instabilities arising from the interaction between
shock waves and boundary layer .",14.061832314118995,True
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",8,1328,"the production of aerodynamic forces by heat addition
on external surfaces of aircraft .",13.967405262160684,False
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",9,52,"procedure for calculating flutter at high supersonic
speed including camber deflections, and comparison
with experimental results .",13.935584912301476,False
113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",10,14,"piston theory - a new aerodynamic tool for the
aeroelastician .",12.821045699206993,False
114,"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .",1,895,"the airforces on the low aspect ratio rectangular wing
oscillating in sonic flow .",28.565816405522906,False
114,"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .",2,918,"on the low aspect ratio oscillating rectangular wing
in supersonic flow .",23.39044707456997,False
114,"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .",3,919,"theoretical studies of unsteady transonic flow . part iii . the
oscillating low aspect ratio rectangular wing .",19.257155083087053,True
114,"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .",4,780,"the transonic characteristics of 38 cambered rectangular
wings of varying aspect ratio and thickness as determined
by transonic-bump technique .",19.095250668350563,False
114,"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .",5,395,"new methods in heat flow analysis with application
to flight structures .",18.967524248027825,False
114,"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .",6,1266,minimum wing wave drag with volume constraint .,18.32161372514332,False
