query_id;query_text;rank;document_id;document_title;score;relevant
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";2;819;"stresses in the plastic range around a normally loaded
circular hole in an infinite sheet .";0.3781325055628871;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";3;818;"a quantitative comparison of flow and deformation theories
of plasticity .";0.3538816509810964;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";4;823;"plastic torsional buckling strength of cylinders including
the effects of imperfections .";0.30698496177053586;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";5;820;theories of plastic buckling .;0.29737614742445295;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";6;1119;plastic stability theory of thin shells .;0.28592760363012737;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";7;760;"inelastic buckling of initially imperfect cylindrical
shells subject to axial compression .";0.2833486963817339;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";8;825;inelastic instability and incremental theories of plasticity .;0.25855852972674837;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";9;837;"inelastic behaviour of structures subjected to cyclic
thermal and mechanical stressing conditions .";0.2170478565251117;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";10;1121;"compressive and torsional buckling of thin-wall cylinders
in the yield region .";0.20792423034407737;False
102;basic dynamic characteristics of structures continuous over many spans .;1;910;"natural frequencies of continuous beams of uniform
span length .";0.25260243565561913;True
102;basic dynamic characteristics of structures continuous over many spans .;2;1339;"calculation of flutter characteristics for finite-span swept or unswept
wings at subsonic and supersonic speeds by a modified strip analysis .";0.16319947272079185;False
102;basic dynamic characteristics of structures continuous over many spans .;3;728;free vibrations of continuous skin stringer panels .;0.15819174049379908;True
102;basic dynamic characteristics of structures continuous over many spans .;4;516;"free-flight measurements of the dynamic longitudinal
stability characteristics of a wind tunnel interference
model (m=0 .92 to 1. 35) .";0.15018619541121606;False
102;basic dynamic characteristics of structures continuous over many spans .;5;1007;free-flight measurements of the static and dynamic .;0.14829712691473756;False
102;basic dynamic characteristics of structures continuous over many spans .;6;729;stresses in continuous skin stiffener panels under random loading .;0.14624881148333804;False
102;basic dynamic characteristics of structures continuous over many spans .;7;1001;"wind tunnel investigation of the static and dynamic stability
characteristics of a 10degree semivertex angle blunted cone .";0.14138052239878998;False
102;basic dynamic characteristics of structures continuous over many spans .;8;287;"some theoretical low-speed loading characteristics
of swept wings in roll and sideslip .";0.1368786798274487;False
102;basic dynamic characteristics of structures continuous over many spans .;9;1290;"measured and calculated subsonic and transonic flutter
characteristics of a 45 sweptback wing planform in
air and in freon-12 in the langley transonic dynamics
tunnel .";0.1294630547566564;False
102;basic dynamic characteristics of structures continuous over many spans .;10;1289;"numerical technique to lifting surface theory for calculation
of unsteady aerodynamic forces due to continuous sinusoidal
gusts on several wing planforms at sobsonic speeds .";0.1279129514909209;False
103;is the information on the buckling of sandwich sphere available .;1;761;buckling of sandwich under normal pressure .;0.45587234296474133;False
103;is the information on the buckling of sandwich sphere available .;2;1048;a small deflection theory for curved sandwich plates .;0.31340813853006894;False
103;is the information on the buckling of sandwich sphere available .;3;1050;"compressive buckling of simply supported curved plates
and cylinders of sandwich construction .";0.29243852492514755;False
103;is the information on the buckling of sandwich sphere available .;4;1214;"the drag of elongated bodies over a wide reynolds number
range .";0.24091001105289267;False
103;is the information on the buckling of sandwich sphere available .;5;1049;elastic constants for corrugated core sandwich plates .;0.2330529523496791;False
103;is the information on the buckling of sandwich sphere available .;6;1127;the buckling of sandwich type panels .;0.21560192399834377;False
103;is the information on the buckling of sandwich sphere available .;7;720;"a note on the use of sandwich structures in severe acoustic
environments .";0.18284786324303032;False
103;is the information on the buckling of sandwich sphere available .;8;956;"elastic stability of simply supported corrugated core
sand- wich cylinders .";0.18252655095108325;False
103;is the information on the buckling of sandwich sphere available .;9;483;"stagnation point shock detachment distance for flow
around spheres and cylinder .";0.1803618165415907;False
103;is the information on the buckling of sandwich sphere available .;10;411;"data on shape and location of detached shock waves
in cones and sphere .";0.17796682055646837;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";1;762;"allowable axial loads and bending moments for inelastic structures
under nonuniform temperature distribution .";0.30498039582963743;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";2;910;"natural frequencies of continuous beams of uniform
span length .";0.22895426523880893;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";3;644;"a study of the cantilever square plate subjected to
a uniform loading .";0.21725335346987862;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";4;462;photo-thermoelasticity .;0.20639433221838926;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";5;1177;effects of rapid heating on strength of airframe components .;0.20301208218276892;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";6;1024;note on creep buckling of columns .;0.19539868108522568;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";7;837;"inelastic behaviour of structures subjected to cyclic
thermal and mechanical stressing conditions .";0.19267569805547477;True
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";8;824;on the concept of stability of inelastic systems .;0.18895147627996922;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";9;821;inelastic column theory .;0.18752403978793558;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";10;760;"inelastic buckling of initially imperfect cylindrical
shells subject to axial compression .";0.18568597261495076;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";1;848;"the effect of an internal compressible fluid column
on the breathing vibrations of a thin pressurised cylindrical
shell .";0.6073707685213842;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";2;764;"breathing vibrations of a circular shell with an internal
liquid .";0.4796339766317074;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";3;847;"experimental study of the vibrations of a circular
cylindrical shell .";0.2925098514753359;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";4;763;"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.";0.251654528406718;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";5;953;"vibrations of infinitely long cylindrical shells under
initial stress .";0.24978372539185562;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";6;846;"on the vibration of thin cylindrical shells under internal
pressure .";0.24407417975754558;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";7;1067;"plastic stability theory of geometrically orthotropic
plates and cylindrical shells .";0.19642577547104423;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";8;1037;on transverse vibrations of thin, shallow elastic shells .;0.1849851130079406;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";9;743;"new developments in the nonlinear theories of the buckling of thin
cylindrical shells .";0.1781269177397217;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";10;1126;"an engineer's conceptual approach to the buckling of
cylindrical shell (axial loading) .";0.17656170773207946;False
106;experimental techniques in shell vibration .;1;847;"experimental study of the vibrations of a circular
cylindrical shell .";0.34431559824408176;True
106;experimental techniques in shell vibration .;2;953;"vibrations of infinitely long cylindrical shells under
initial stress .";0.29622818003441675;False
106;experimental techniques in shell vibration .;3;848;"the effect of an internal compressible fluid column
on the breathing vibrations of a thin pressurised cylindrical
shell .";0.28061607030823277;False
106;experimental techniques in shell vibration .;4;1036;on transverse vibrations of thin, shallow elastic shells .;0.25685511162531505;False
106;experimental techniques in shell vibration .;5;1042;on transverse vibrations of thin, shallow elastic shells .;0.23656316855936083;False
106;experimental techniques in shell vibration .;6;1037;on transverse vibrations of thin, shallow elastic shells .;0.23592463823968476;False
106;experimental techniques in shell vibration .;7;1038;on transverse vibrations of thin, shallow elastic shells .;0.23429274571453823;False
106;experimental techniques in shell vibration .;8;764;"breathing vibrations of a circular shell with an internal
liquid .";0.23229489212044402;False
106;experimental techniques in shell vibration .;9;844;"flexural vibrations of the walls of thin cylindrical
shells having freely supported ends .";0.22337913101807447;True
106;experimental techniques in shell vibration .;10;1043;on transverse vibrations of thin, shallow elastic shells .;0.22102269951516149;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";1;640;the design of structures to resist jet noise fatigue .;0.2874601884173222;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";2;725;"the response of a typical aircraft structure to jet
noise .";0.28374826865229213;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";3;909;the effect of jet noise on aircraft structures .;0.27040529934202795;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";4;883;correlated fatigue data for aircraft structural joints .;0.23015018272945736;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";5;720;"a note on the use of sandwich structures in severe acoustic
environments .";0.1814276085884249;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";6;911;"experimental study of the random vibrations of an aircraft
structure excited by jet noise .";0.17903385448290096;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";7;12;"some structural and aerelastic considerations of high
speed flight .";0.17565100498984643;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";8;29;"a simple model study of transient temperature and thermal
stress distribution due to aerodynamic heating .";0.17475495460768767;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";9;220;"a general purpose analogue correlator for the analysis of
random noise signals .";0.16514781071833765;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";10;870;effect of rheological behaviour on thermal stresses .;0.16514643079885521;False
108;what data is there on the fatigue of structures under acoustic loading .;1;75;studies of structural failure due to acoustic loading .;0.5016439407823988;True
108;what data is there on the fatigue of structures under acoustic loading .;2;724;structural acoustic proof testing .;0.4110854334567183;True
108;what data is there on the fatigue of structures under acoustic loading .;3;726;on structural fatigue under random loading .;0.3618340167568789;True
108;what data is there on the fatigue of structures under acoustic loading .;4;884;the estimation of fatigue damage on structural elements .;0.356950499623781;False
108;what data is there on the fatigue of structures under acoustic loading .;5;720;"a note on the use of sandwich structures in severe acoustic
environments .";0.3310596515364651;True
108;what data is there on the fatigue of structures under acoustic loading .;6;883;correlated fatigue data for aircraft structural joints .;0.31133647824116734;False
108;what data is there on the fatigue of structures under acoustic loading .;7;727;"a study of the acoustic fatigue characteristics of
some flat and curved aluminium panels exposed to random
and discrete noise .";0.2886801772605755;True
108;what data is there on the fatigue of structures under acoustic loading .;8;768;"formulae for use with the fatigue load meter in the
assessment of wing fatigue life .";0.28207673354759794;False
108;what data is there on the fatigue of structures under acoustic loading .;9;909;the effect of jet noise on aircraft structures .;0.2625053516707328;True
108;what data is there on the fatigue of structures under acoustic loading .;10;640;the design of structures to resist jet noise fatigue .;0.22674159454711665;False
109;panels subjected to aerodynamic heating .;1;31;thermal buckling of supersonic wing panels .;0.3503901390716686;False
109;panels subjected to aerodynamic heating .;2;391;"flutter of rectangular simply supported panels at high
supersonic speeds .";0.34265871779995294;False
109;panels subjected to aerodynamic heating .;3;1008;free-flight measurements of the static and dynamic .;0.3259350976604495;False
109;panels subjected to aerodynamic heating .;4;627;flutter analysis of circular panels .;0.2912419518736043;False
109;panels subjected to aerodynamic heating .;5;864;status of flutter of flat and curved panels .;0.2679970225775799;False
109;panels subjected to aerodynamic heating .;6;859;"flutter of aerodynamically heated aluminium-alloy and
stainless steel panels with length-width ratio of 10
at mach 3. 0.";0.26487103228674486;False
109;panels subjected to aerodynamic heating .;7;658;"review of panel flutter and effects of aerodynamic noise
part i..  panel flutter .";0.2604266368045507;False
109;panels subjected to aerodynamic heating .;8;390;some panel-flutter studies using piston theory .;0.2534717840749746;False
109;panels subjected to aerodynamic heating .;9;51;"theory of aircraft structural models subjected to aerodynamic
heating and external loads .";0.2436304327982527;False
109;panels subjected to aerodynamic heating .;10;5;"one-dimensional transient heat conduction into a double-layer
slab subjected to a linear heat input for a small time
internal .";0.2403733030424767;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";1;495;"on similar solutions for strong blast waves and their
application to steady hypersonic flow .";0.48914127498118376;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";2;654;"on the propagation and structure of the blast wave .
 part 1.";0.24377545183437932;True
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";3;556;"numerical comparison between exact and approximate
theories of hypersonic inviscid flow past slender blunt
nosed bodies .";0.2262048162095398;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";4;1327;on the propagation and structure of the blast wave .;0.21279336671089435;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";5;472;waves in supersonic flow .;0.20284391559869985;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";6;1186;"lift of slender delta wings according to newtonian
theory .";0.1952475690438135;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";7;305;"hypersonic strong viscous interaction on a flat plate
with surface mass transfer .";0.19167983258816682;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";8;570;"on the boundary layer equations in hypersonic flow
and their approximate solutions .";0.17998283172261087;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";9;28;"a note on the explosion solution of sedov with application
to the newtonian theory of unsteady hypersonic flow .";0.1698295006159073;True
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";10;72;"boundary layer behind shock or thin expansion wave
moving into stationary fluid .";0.16574103022602077;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";1;862;"the phenomenon of change in buckle pattern in elastic
structures .";0.32413485553473487;True
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";2;642;"the buckling strength of a uniform circular cylinder
loaded in axial compression .";0.250828293995298;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";3;15;on two-dimensional panel flutter .;0.2434837737026101;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";4;915;a buckled plate in a supersonic stream .;0.23861704167421988;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";5;1023;note on creep buckling of columns .;0.22344640418569459;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";6;412;"critical combinations of shear and transverse direct
stress for an infinitely long flat plate with
edges elastically restrained against rotation .";0.22314501291380368;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";7;1177;effects of rapid heating on strength of airframe components .;0.22214245353646916;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";8;1060;buckled states of circular plates .;0.2162801208559552;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";9;1173;the buckling of cylindrical shells under longitudinally varying loads .;0.21492953525585778;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";10;1015;principles of creep buckling weight-strength analysis .;0.21389486553177062;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";1;894;"flutter of a two dimensional simply supported buckled
panel with elastic restraint against edge displacement .";0.39557852234062313;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";2;1008;free-flight measurements of the static and dynamic .;0.29961419900582503;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";3;857;"experimental studies of flutter of buckled rectangular
panels at mach numbers from 1. 2 to 3. 0 including
effects of pressure differential and of panel
width-length ratio .";0.2839746691719484;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";4;627;flutter analysis of circular panels .;0.2813714191216621;True
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";5;390;some panel-flutter studies using piston theory .;0.2780118466858198;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";6;864;status of flutter of flat and curved panels .;0.27683187287038374;True
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";7;1131;"the effect of axial constraint on the instability of
thin conical shells under external pressure .";0.2746390525925931;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";8;856;"some experimental studies of panel flutter at mach
1 .3.";0.2731806290759397;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";9;285;on the flutter of panels at high mach numbers .;0.2566796654540542;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";10;391;"flutter of rectangular simply supported panels at high
supersonic speeds .";0.24973659282430954;True
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";1;641;"reduction of the clamped plate to two membrane problems
with an application to uniformly loaded sectors .";0.5284211871097904;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";2;730;on the bending of a clamped plate .;0.3558269057898732;True
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";3;1045;the bending strength of pressurized cylinders .;0.31382276436329;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";4;735;"the bending of uniformly loaded sectorial plates with
clamped edges .";0.3006906766740231;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";5;736;the bending of a wedge shaped plate .;0.2825670779933876;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";6;734;"the bending of uniformly loaded clamped plate in the
form of a circular sector .";0.27307663073454214;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";7;422;"bending of a square plate with two adjacent edges free
and the others clamped or simply supported .";0.2704835402376773;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";8;955;"the membrane approach to bending instability of pressureized
cylindrical shells .";0.2701641348168153;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";9;854;"boundary-value problems of the thin-walled circular
cylinder .";0.26558878658019724;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";10;840;analysis of partly wrinkled membrane .;0.2533556698950533;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";1;748;"subsonic aerodynamic flutter derivatives for wings and control surfaces,
 /compressible and incompressible flow/ .";0.27307262188829856;True
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";2;1272;"oscillatory aerodynamic coefficients for a unified
supersonic hypersonic strip theory .";0.23616907380048224;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";3;594;"wind tunnel techniques for the measurements of oscillatory
derivatives .";0.2034201019847878;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";4;467;"thin airfoil theory based on approximate solution of the transonic flow
equation .";0.19962576174868682;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";5;704;"a systematic kernel function procedure for determining aerodynamic
forces on oscillating or steady finite wings at subsonic speeds .";0.1969650231558122;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";6;716;"study of the oscillatory motion of manned vehicles
entering the earth's atmosphere .";0.19616232577232923;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";7;708;"aerodynamic characteristics of two winged reentry vehicles at supersonic
 and hypersonic speeds .";0.19439511402075302;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";8;265;"some instabilities arising from the interaction between
shock waves and boundary layer .";0.19325739218526683;True
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";9;815;"investigation of several blunt bodies to determine
trans- onic aerodynamic characteristics including effects
of spinning and of extendible afterbody flaps and some
measurements of unsteady base pressures .";0.1895858802929042;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";10;197;"pressure distributions on three bodies of revolution
to determine the effect of reynolds number up to and
including the transonic speed range .";0.18793342633771573;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";1;895;"the airforces on the low aspect ratio rectangular wing
oscillating in sonic flow .";0.40908231104233717;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";2;712;"low-speed longitudinal aerodynamic characteristics associated with a
series of low-aspect ratio wings having variations in leading-edge
contour .";0.18848985298023047;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";3;919;"theoretical studies of unsteady transonic flow . part iii . the
oscillating low aspect ratio rectangular wing .";0.18024242247765754;True
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";4;918;"on the low aspect ratio oscillating rectangular wing
in supersonic flow .";0.17983333908354415;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";5;1290;"measured and calculated subsonic and transonic flutter
characteristics of a 45 sweptback wing planform in
air and in freon-12 in the langley transonic dynamics
tunnel .";0.1671444781135608;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";6;1266;minimum wing wave drag with volume constraint .;0.16338340590941286;False
